account_id,client_id,iban,currency,opened_at,status
3377,1700,RU33773700925513869006903,EUR,2024-06-16 17:12:01,active
3378,1701,RU33789419783197506297543,RUB,2022-04-13 11:06:28,active
3379,1701,RU33798466223446917303572,EUR,2022-06-16 10:21:14,active
3380,1701,RU33803108768683335603121,USD,2022-04-26 21:04:31,active
3381,1702,RU33815392826211903393421,RUB,2022-08-17 21:58:58,active
3382,1703,RU33827440550555782532241,EUR,2023-07-21 14:03:38,active
3383,1703,RU33837158875334137125870,RUB,2023-03-28 17:52:16,active
3384,1703,RU33843857937369369177479,USD,2025-09-09 23:32:28,blocked
3385,1704,RU33858564874890933639024,USD,2022-05-21 22:06:31,active
3386,1704,RU33865599408952818423252,USD,2022-07-04 01:41:05,active
3387,1704,RU33875663008036453280065,RUB,2023-10-16 09:31:08,active
3388,1705,RU33885357661935721727611,RUB,2025-05-07 22:21:35,active
3389,1705,RU33898055126704826936886,USD,2023-01-19 08:41:46,active
3390,1705,RU33908105947931001698622,RUB,2025-11-21 11:04:56,active
3391,1706,RU33918444921472220079539,USD,2025-11-08 03:53:45,active
3392,1707,RU33926190796030104048553,USD,2022-07-28 03:22:31,active
3393,1708,RU33932427450317723990154,USD,2024-02-27 02:45:34,active
3394,1708,RU33948032149992591418215,EUR,2023-08-08 16:29:01,active
3395,1709,RU33957773201664861149265,RUB,2025-06-15 13:12:52,active
3396,1709,RU33963699854181227405014,USD,2023-08-19 12:24:47,active
3397,1709,RU33973584237582859518238,USD,2023-11-07 22:53:05,active
3398,1710,RU33984302917657092932241,RUB,2025-04-16 01:38:50,active
3399,1710,RU33992877640634411512489,RUB,2022-04-11 10:37:10,active
3400,1711,RU34004544302749033519082,RUB,2025-07-08 13:26:30,active
3401,1712,RU34016914186051222653216,EUR,2025-03-18 09:12:24,active
3402,1712,RU34021564483633511940230,EUR,2025-03-15 04:23:47,active
3403,1713,RU34033105427560074319755,USD,2022-06-01 18:37:04,active
3404,1714,RU34048575505494537133942,USD,2022-01-25 18:30:01,active
3405,1714,RU34053991302119501317333,EUR,2022-04-24 05:45:31,active
3406,1714,RU34061459421172851896006,RUB,2025-01-01 05:34:34,active
3407,1715,RU34077933585027452409451,USD,2024-05-24 00:05:12,active
3408,1716,RU34085158525637771697135,RUB,2024-11-30 12:00:57,active
3409,1716,RU34091421445787621095471,USD,2022-10-16 20:12:53,active
3410,1717,RU34105107347911780733872,RUB,2023-10-10 04:41:57,active
3411,1717,RU34112326476241958975723,EUR,2024-10-10 22:31:06,active
3412,1718,RU34129698369670863845358,EUR,2026-01-08 22:21:06,active
3413,1718,RU34139493313143551193187,EUR,2023-06-10 11:08:47,active
3414,1719,RU34146568537611765462129,RUB,2024-01-10 06:23:25,active
3415,1719,RU34157659602628322103956,EUR,2022-07-14 18:31:05,active
3416,1720,RU34169263411212600754369,RUB,2025-07-22 12:26:47,active
3417,1720,RU34179471875091533852130,USD,2024-11-09 15:20:12,active
3418,1720,RU34187266575390137965877,USD,2025-12-25 05:19:34,active
3419,1721,RU34194417409806086527961,USD,2022-10-01 23:21:37,active
3420,1722,RU34205840668195561089637,RUB,2023-02-08 10:37:30,active
3421,1723,RU34214856476705499960823,RUB,2025-04-14 06:21:09,active
3422,1723,RU34228874494657678234774,USD,2025-02-26 23:21:35,active
3423,1723,RU34231081484530896697324,USD,2023-11-30 01:48:13,active
3424,1724,RU34244795361231038637784,EUR,2022-10-26 00:45:46,active
3425,1724,RU34256491399763516231419,USD,2023-12-01 09:51:35,active
3426,1725,RU34262464535126920883921,USD,2024-02-16 10:19:17,active
3427,1725,RU34278956588164822842278,EUR,2023-11-09 19:43:03,active
3428,1726,RU34282357335191365475542,EUR,2023-01-10 18:04:52,active
3429,1727,RU34298722668127064189856,USD,2024-01-11 18:30:46,active
3430,1728,RU34307513236918736802562,RUB,2023-12-09 12:05:45,active
3431,1729,RU34311952658584803336305,RUB,2022-09-30 12:55:18,blocked
3432,1730,RU34324421794710212283603,USD,2025-03-29 01:38:18,active
3433,1731,RU34339934791196185045996,EUR,2025-10-09 22:01:34,active
3434,1731,RU34348189044937510686763,RUB,2024-02-04 00:22:16,active
3435,1731,RU34352051649325575703387,EUR,2023-04-03 12:47:59,active
3436,1732,RU34366104757934458301967,USD,2023-02-21 15:24:07,active
3437,1732,RU34371955221758827537426,RUB,2022-12-28 11:16:23,active
3438,1733,RU34388438387665290011285,EUR,2024-06-17 19:12:23,active
3439,1733,RU34394811177282428689114,RUB,2022-10-06 07:59:10,active
3440,1734,RU34403454718141569612036,RUB,2025-05-19 13:03:52,active
3441,1734,RU34418644563763442888332,USD,2022-10-14 10:21:38,active
3442,1734,RU34429009129265636855625,EUR,2022-05-01 06:52:49,active
3443,1735,RU34432992595487608104404,RUB,2023-12-01 22:43:34,active
3444,1736,RU34448180693776599914197,USD,2023-09-14 11:23:47,blocked
3445,1737,RU34451303431708269420201,RUB,2025-10-11 17:27:42,active
3446,1738,RU34468702721417028828238,RUB,2024-06-25 03:05:39,active
3447,1738,RU34476327162227926611561,USD,2023-12-14 18:43:15,active
3448,1739,RU34486194616190461269851,USD,2025-08-17 19:07:07,active
3449,1740,RU34496120880946789685529,RUB,2025-04-30 14:27:02,active
3450,1740,RU34507838511847261514078,EUR,2022-01-09 06:41:36,active
3451,1741,RU34512441370975891677945,USD,2025-03-20 18:22:31,blocked
3452,1741,RU34528541247157410271299,EUR,2025-09-30 13:10:51,active
3453,1742,RU34537808325254538023667,EUR,2023-05-20 22:44:31,active
3454,1742,RU34542457326683360199630,USD,2024-07-28 09:16:13,active
3455,1742,RU34551802494636998670821,EUR,2025-03-23 16:24:46,active
3456,1743,RU34564210302327443598051,USD,2025-10-22 00:50:53,active
3457,1744,RU34574959021417247128912,EUR,2022-03-16 04:32:50,active
3458,1744,RU34584871799117897357032,USD,2022-04-03 10:18:32,active
3459,1744,RU34592583150074403604412,USD,2023-12-05 00:45:10,active
3460,1745,RU34604282577032428437580,EUR,2025-09-02 15:26:35,active
3461,1745,RU34617907554600133920173,USD,2022-11-16 02:12:07,active
3462,1746,RU34621005262312999518268,USD,2024-06-29 21:59:05,active
3463,1746,RU34638526866793817010695,USD,2024-02-25 12:34:33,active
3464,1746,RU34644351662056794505712,USD,2022-01-05 07:59:22,active
3465,1747,RU34656032643438406439271,RUB,2025-08-07 23:20:32,active
3466,1747,RU34669852874047066129844,RUB,2022-01-16 21:23:08,active
3467,1748,RU34671717157020876844113,RUB,2024-07-13 08:01:22,active
3468,1749,RU34688506423563731232385,USD,2025-04-21 10:50:47,active
3469,1749,RU34696001040520207726934,USD,2023-01-06 00:36:47,active
3470,1750,RU34709289526489660053525,RUB,2025-11-20 15:32:00,active
3471,1750,RU34712902689200592705103,RUB,2022-09-01 16:48:55,active
3472,1750,RU34724297548184362106962,RUB,2022-09-27 05:34:58,active
3473,1751,RU34737013417396153809517,USD,2022-03-05 06:47:08,active
3474,1752,RU34746701812709357504706,RUB,2023-06-19 11:12:19,active
3475,1752,RU34754030438473264742170,USD,2025-10-06 09:21:27,active
3476,1753,RU34764733806633922723993,RUB,2024-11-26 22:14:08,active
3477,1753,RU34776167506183581087799,EUR,2024-06-21 09:20:42,active
3478,1753,RU34782786023334806300455,RUB,2023-03-19 11:29:41,active
3479,1754,RU34793271622242457394627,USD,2022-10-27 10:10:12,active
3480,1755,RU34801066799867440920567,USD,2025-11-28 19:53:22,active
3481,1755,RU34817886363892666595599,USD,2025-06-15 03:48:08,active
3482,1756,RU34822165148048663826122,RUB,2024-04-16 07:43:56,closed
3483,1756,RU34833492365801364798374,USD,2025-07-15 22:16:54,blocked
3484,1756,RU34845098230263349931593,EUR,2022-05-21 12:48:43,active
3485,1757,RU34859066445530682444462,USD,2025-03-13 04:36:48,active
3486,1757,RU34861520584052207358058,RUB,2024-08-08 06:53:33,active
3487,1758,RU34872827038579311244096,USD,2022-08-10 14:06:51,active
3488,1759,RU34883562761786883795879,EUR,2024-01-18 09:31:57,active
3489,1760,RU34896490650857293223663,USD,2022-04-12 20:29:50,blocked
3490,1761,RU34905133331677476091486,RUB,2024-09-22 15:07:35,active
3491,1761,RU34912221534992656581824,RUB,2023-06-16 02:52:29,active
3492,1762,RU34921921180235828100310,EUR,2023-09-07 10:10:27,active
3493,1763,RU34939708284714199006614,USD,2023-08-02 11:13:20,active
3494,1763,RU34943937661755942514621,USD,2023-10-20 23:10:13,active
3495,1764,RU34954676821832741523693,EUR,2024-11-03 08:38:06,active
3496,1765,RU34961234318257446920034,RUB,2023-08-19 02:49:19,active
3497,1765,RU34978458494067602974932,RUB,2025-10-15 02:53:10,active
3498,1766,RU34987085993797555645145,EUR,2022-02-11 02:06:59,active
3499,1767,RU34999066391591939367572,USD,2025-09-28 00:53:55,active
3500,1767,RU35007503865811655792304,RUB,2022-08-02 11:42:31,active
3501,1767,RU35018932651910613636616,EUR,2022-06-14 12:02:29,active
3502,1768,RU35022935835761124971734,RUB,2023-07-05 21:24:20,active
3503,1768,RU35036901549349425809087,RUB,2025-01-23 03:54:55,active
3504,1769,RU35048852339979076629064,RUB,2023-04-11 06:38:33,active
3505,1770,RU35052288113638871206767,USD,2024-01-24 14:22:40,blocked
3506,1770,RU35067386485421501983664,RUB,2023-02-10 08:06:47,active
3507,1771,RU35071861687253972479510,RUB,2023-01-26 10:02:53,active
3508,1771,RU35083346170719824661281,EUR,2024-02-19 09:25:00,active
3509,1771,RU35099594069368614040316,USD,2024-09-03 00:04:16,active
3510,1772,RU35109556254105870759751,RUB,2025-05-14 02:42:18,active
3511,1772,RU35115543785160237947716,EUR,2022-01-12 12:46:26,active
3512,1772,RU35128650923707578719209,EUR,2022-03-06 09:16:08,active
3513,1773,RU35132569407733548911084,RUB,2022-11-05 00:12:01,blocked
3514,1773,RU35144267749916806766500,EUR,2024-07-03 20:13:11,active
3515,1773,RU35151527206071402001816,EUR,2022-05-29 00:06:34,active
3516,1774,RU35163673266353164452201,EUR,2023-06-13 15:03:14,active
3517,1775,RU35176871043497030786036,EUR,2023-03-04 02:23:55,active
3518,1775,RU35185863407539338395428,USD,2024-02-22 02:12:24,active
3519,1776,RU35199971209890554631834,EUR,2022-10-26 10:12:35,active
3520,1776,RU35208320910525182376481,USD,2025-04-18 16:02:12,active
3521,1776,RU35217822123162530673921,RUB,2024-01-13 06:38:32,active
3522,1777,RU35226391070766975482280,RUB,2023-02-18 09:52:38,active
3523,1777,RU35232998764353440566951,USD,2025-04-25 00:11:30,active
3524,1777,RU35244442459085964017117,USD,2025-09-01 11:30:52,active
3525,1778,RU35252466737325449013829,RUB,2025-05-05 14:20:47,active
3526,1779,RU35261980348003909271534,RUB,2022-10-13 03:52:12,active
3527,1780,RU35276862647749078367236,EUR,2022-10-12 19:49:19,active
3528,1780,RU35282587373077904041546,USD,2023-09-23 06:53:50,active
3529,1780,RU35293323847322111230258,EUR,2024-05-08 05:35:53,active
3530,1781,RU35302499030829085277198,RUB,2024-09-30 17:03:55,active
3531,1782,RU35316288660123279552038,USD,2025-12-03 08:49:06,active
3532,1783,RU35327476335013045536978,RUB,2024-07-11 18:43:56,active
3533,1784,RU35331366697794171411869,EUR,2023-10-11 13:43:52,active
3534,1784,RU35349472227754499410046,RUB,2022-07-28 18:00:27,active
3535,1784,RU35356356126961607301438,RUB,2025-07-14 23:34:17,active
3536,1785,RU35368710313600927838976,RUB,2023-10-31 11:03:59,active
3537,1785,RU35373136126683807801396,RUB,2023-03-19 19:04:25,active
3538,1786,RU35383025508073911485132,RUB,2022-04-27 07:23:59,active
3539,1786,RU35396710991644705887464,RUB,2023-01-17 13:00:59,active
3540,1786,RU35405276696470060223101,USD,2022-10-03 22:46:16,active
3541,1787,RU35418859954465885901379,RUB,2022-05-15 21:45:36,blocked
3542,1788,RU35425878025680417724873,RUB,2024-12-15 09:03:33,active
3543,1789,RU35434689111359402005010,RUB,2023-12-18 18:22:21,active
3544,1790,RU35444855234000395480058,EUR,2023-09-14 17:46:41,active
3545,1790,RU35455020711734007431171,USD,2025-07-14 20:11:24,active
3546,1791,RU35467578369227904102526,EUR,2023-08-31 06:38:25,active
3547,1792,RU35475270687236970764593,USD,2022-01-17 00:52:59,active
3548,1792,RU35485101567998539784008,USD,2022-09-27 11:12:44,active
3549,1793,RU35492026784099041094609,RUB,2024-10-20 18:35:51,active
3550,1793,RU35504784963812996160577,RUB,2022-11-16 08:48:05,closed
3551,1794,RU35513611268395421414155,EUR,2022-01-20 07:27:14,active
3552,1795,RU35529657898541628302698,USD,2022-05-25 17:00:48,blocked
3553,1795,RU35533545851611483592387,USD,2022-11-07 18:23:27,active
3554,1795,RU35547907067895693915452,RUB,2025-10-29 23:45:16,active
3555,1796,RU35559252701429262906471,USD,2023-12-16 05:20:41,active
3556,1797,RU35569472464250998132327,USD,2024-03-24 00:14:02,active
3557,1797,RU35578286824618887449987,EUR,2025-03-14 06:31:32,active
3558,1798,RU35581415078459854061616,EUR,2024-07-27 21:51:28,active
3559,1798,RU35591640668682901580981,USD,2025-06-25 22:41:00,active
3560,1799,RU35606077272724757808730,RUB,2023-05-25 05:02:18,active
3561,1799,RU35618805102383934807246,RUB,2023-11-17 15:51:01,active
3562,1800,RU35623764980021828566043,RUB,2024-08-20 16:55:53,active
3563,1800,RU35636168426455393820482,RUB,2024-12-19 06:28:00,active
3564,1801,RU35648088921725146542635,USD,2023-11-23 17:51:01,active
3565,1802,RU35658202575481951726108,USD,2022-09-19 07:37:53,active
3566,1802,RU35664585320040883032953,EUR,2023-06-05 18:41:40,active
3567,1803,RU35674310594817198569498,RUB,2023-02-01 22:47:24,active
3568,1803,RU35687874707470848502969,EUR,2025-09-19 22:32:33,active
3569,1803,RU35696159664155736897264,RUB,2022-12-17 03:18:57,active
3570,1804,RU35702824936380816876126,USD,2022-03-06 09:49:54,active
3571,1804,RU35711583094888781251954,EUR,2024-03-12 03:20:57,active
3572,1804,RU35724125833546539372401,RUB,2024-10-11 03:31:33,active
3573,1805,RU35733886475501415239920,EUR,2024-02-18 01:24:25,active
3574,1806,RU35744604630588656716399,RUB,2025-02-26 12:43:37,blocked
3575,1806,RU35756441479364132545818,USD,2025-02-01 23:27:17,active
3576,1807,RU35768203569131883366296,RUB,2022-01-25 20:39:05,active
3577,1807,RU35777197752081152515612,RUB,2022-12-09 08:09:25,active
3578,1807,RU35786972533692402213484,USD,2023-10-26 20:25:45,active
3579,1808,RU35795202266934745330173,USD,2023-09-30 18:58:48,active
3580,1808,RU35803543874010598175770,EUR,2024-02-24 18:48:16,blocked
3581,1808,RU35814460392305256383341,USD,2022-11-26 18:19:20,active
3582,1809,RU35828896489401524971389,EUR,2024-04-22 07:52:54,active
3583,1810,RU35835310578260227213549,USD,2025-09-26 15:44:43,active
3584,1810,RU35843156793808900645412,USD,2022-07-24 01:57:46,active
3585,1811,RU35857079323473726171066,RUB,2024-05-09 18:12:42,blocked
3586,1811,RU35864438168747707977120,RUB,2023-04-07 06:31:31,active
3587,1812,RU35871551654214937990436,RUB,2025-03-05 17:12:28,active
3588,1812,RU35886320637450148406486,EUR,2022-08-20 16:48:58,active
3589,1812,RU35894085416283846303827,EUR,2025-08-02 17:54:53,active
3590,1813,RU35901188469153786705372,EUR,2024-12-19 12:50:43,active
3591,1814,RU35914112527658131661360,USD,2023-01-02 21:43:22,active
3592,1814,RU35925097086724830365565,EUR,2025-10-29 05:00:17,active
3593,1815,RU35932948658974289214179,EUR,2025-11-22 03:57:44,active
3594,1815,RU35947141584346456648057,EUR,2022-02-12 00:29:19,active
3595,1816,RU35958299915844529320724,USD,2022-02-04 13:39:29,active
3596,1817,RU35962691658857931218320,RUB,2024-05-01 06:41:01,blocked
3597,1818,RU35976300082246672581439,USD,2023-09-30 09:33:46,active
3598,1818,RU35981148908503065645091,RUB,2024-09-24 21:24:15,active
3599,1819,RU35994035382457996147484,EUR,2023-12-04 08:19:42,active
3600,1819,RU36006513683085396207344,USD,2022-12-05 16:44:49,active
3601,1819,RU36017930717267911091346,USD,2025-06-09 17:01:51,active
3602,1820,RU36028500505926856819625,USD,2024-06-08 13:36:31,active
3603,1821,RU36038819733916017967830,EUR,2024-12-17 18:45:48,active
3604,1822,RU36047842736544561330730,USD,2025-03-20 07:26:40,active
3605,1822,RU36058822900103434821756,EUR,2025-08-03 20:26:05,active
3606,1822,RU36066266561188249773912,EUR,2022-02-04 00:45:47,active
3607,1823,RU36071541252424842990916,EUR,2022-08-04 22:15:18,active
3608,1824,RU36087457825044714662291,USD,2024-10-03 11:53:55,active
3609,1824,RU36097671158891747448357,USD,2025-04-03 03:23:20,active
3610,1825,RU36108737817947473927958,RUB,2022-02-16 04:46:14,active
3611,1825,RU36112502111836631489752,USD,2022-04-06 01:24:44,active
3612,1826,RU36122767731691222020548,RUB,2025-12-17 03:40:52,blocked
3613,1826,RU36138071906929163126488,EUR,2026-01-05 16:25:48,active
3614,1826,RU36147206443011119835837,EUR,2025-07-24 04:47:51,active
3615,1827,RU36152106786527093188355,RUB,2025-06-22 05:38:19,active
3616,1827,RU36169907706742442743061,EUR,2024-05-22 19:22:17,active
3617,1827,RU36171834134310741200263,RUB,2025-10-04 13:51:00,active
3618,1828,RU36184900459283546717673,RUB,2025-02-19 17:23:58,blocked
3619,1828,RU36192582875198379366704,EUR,2025-07-01 11:44:53,active
3620,1829,RU36207622042610071279532,RUB,2024-07-01 08:35:18,active
3621,1829,RU36217132329527363529300,EUR,2024-12-16 08:28:49,active
3622,1830,RU36224014520283683355282,RUB,2025-10-05 16:13:14,active
3623,1831,RU36231177805292476332251,EUR,2024-12-03 08:29:33,closed
3624,1831,RU36245147207701122114025,EUR,2022-06-25 11:15:26,active
3625,1832,RU36254135748942490182561,RUB,2023-08-14 21:38:41,active
3626,1833,RU36265893016759859496348,USD,2023-11-14 06:09:37,active
3627,1833,RU36276178104180411489901,USD,2022-09-10 06:56:14,blocked
3628,1833,RU36288252795822568363726,USD,2025-11-18 11:04:41,active
3629,1834,RU36299038770689331051630,RUB,2025-06-14 23:13:45,active
3630,1835,RU36307683985741925959181,RUB,2024-11-19 16:39:11,active
3631,1835,RU36318932398719163625428,USD,2024-04-16 23:04:11,active
3632,1835,RU36329797696433902639943,EUR,2025-12-11 16:50:11,active
3633,1836,RU36334170440284532664224,EUR,2023-02-26 02:34:08,active
3634,1836,RU36347969228227002451613,EUR,2025-10-03 17:40:37,active
3635,1836,RU36354501318101043729803,RUB,2025-03-24 11:31:58,blocked
3636,1837,RU36367665851644632575813,EUR,2025-08-14 20:22:34,active
3637,1837,RU36371859190488724474496,EUR,2024-10-19 10:20:52,active
3638,1837,RU36381427792455544565854,USD,2023-05-26 09:53:13,active
3639,1838,RU36392439546288741945966,EUR,2024-01-10 08:51:03,active
3640,1839,RU36401442021811496740429,USD,2024-09-06 22:19:47,active
3641,1839,RU36411290033285480284824,EUR,2022-11-13 06:16:36,active
3642,1840,RU36422469597034499177717,RUB,2024-09-22 04:06:53,active
3643,1840,RU36439724103351362612757,RUB,2023-09-17 15:47:27,active
3644,1840,RU36448105632471340817058,EUR,2023-10-07 02:07:12,active
3645,1841,RU36457938428382854319506,EUR,2025-07-17 21:38:30,active
3646,1841,RU36462358650358446431276,RUB,2022-02-16 21:35:29,active
3647,1842,RU36476210715457862996524,USD,2024-02-28 14:16:43,active
3648,1842,RU36483542054333325763114,USD,2022-10-13 14:27:05,active
